Date;static_return;spy_return;active_return
2018-03-21;0,00123496;-0,00191964;0,00315460
2018-03-22;-0,01371065;-0,02499712;0,01128646
2018-03-23;-0,00962008;-0,02131479;0,01169471
2018-03-26;0,00920780;0,02735937;-0,01815157
2018-03-27;-0,00522331;-0,01701167;0,01178837
2018-03-28;-0,00865005;-0,00295499;-0,00569505
2018-03-29;0,01013520;0,01277745;-0,00264225
2018-04-03;-0,00677554;0,01281705;-0,01959259
2018-04-04;0,00437639;0,01069897;-0,00632259
2018-04-05;0,00782043;0,00789196;-0,00007154
2018-04-06;-0,01083288;-0,02228565;0,01145277
2018-04-09;0,00292127;0,00492806;-0,00200678
2018-04-10;0,00970464;0,01590067;-0,00619603
2018-04-11;-0,00137695;-0,00524225;0,00386530
2018-04-12;0,00160911;0,00822721;-0,00661810
2018-04-13;-0,00018697;-0,00293320;0,00274623
2018-04-16;0,00246173;0,00822175;-0,00576002
2018-04-17;0,00918808;0,01069831;-0,00151023
2018-04-18;0,00157542;0,00074042;0,00083501
2018-04-19;-0,00469449;-0,00554760;0,00085310
2018-04-20;-0,00512622;-0,00847946;0,00335323
2018-04-23;-0,00044314;-0,00014973;-0,00029341
2018-04-24;-0,00530849;-0,01346761;0,00815912
2018-04-25;-0,00461092;0,00247153;-0,00708246
2018-04-26;0,00756577;0,01016573;-0,00259996
2018-04-27;0,00426792;0,00093900;0,00332891
2018-04-30;-0,00262964;-0,00769027;0,00506062
2018-05-01;0,00188583;0,00177651;0,00010932
2018-05-02;0,00141188;-0,00671767;0,00812954
2018-05-03;-0,00130704;-0,00220355;0,00089651
2018-05-04;0,01137850;0,01294625;-0,00156776
2018-05-08;0,00431374;0,00000000;0,00431374
2018-05-09;0,00315966;0,00966575;-0,00650609
2018-05-10;0,01023588;0,00935057;0,00088531
2018-05-11;-0,00062564;0,00305145;-0,00367710
2018-05-14;-0,00061678;0,00047617;-0,00109295
2018-05-15;-0,00742529;-0,00688684;-0,00053845
2018-05-16;0,00177156;0,00420497;-0,00243342
2018-05-17;-0,00066792;-0,00084472;0,00017680
2018-05-18;-0,00170728;-0,00249978;0,00079250
2018-05-21;0,00557501;0,00751826;-0,00194325
2018-05-22;0,00012330;-0,00278017;0,00290347
2018-05-23;0,00083047;0,00275140;-0,00192094
2018-05-24;0,00067398;-0,00204869;0,00272267
2018-05-25;0,00048161;-0,00238244;0,00286405
2018-05-29;-0,00393993;-0,01150109;0,00756116
2018-05-30;0,00364128;0,01334444;-0,00970317
2018-05-31;-0,00050964;-0,00612596;0,00561632
2018-06-01;0,00493051;0,00981779;-0,00488727
2018-06-04;0,00475271;0,00475164;0,00000107
2018-06-05;0,00079025;0,00072748;0,00006277
2018-06-06;0,00259879;0,00836060;-0,00576180
2018-06-07;-0,00214659;-0,00010809;-0,00203850
2018-06-08;-0,00020736;0,00295646;-0,00316382
2018-06-11;0,00282106;0,00132972;0,00149134
2018-06-12;0,00031891;0,00129259;-0,00097368
2018-06-13;-0,00005829;-0,00319078;0,00313249
2018-06-14;0,00287883;0,00251744;0,00036138
2018-06-15;-0,00557616;-0,00127578;-0,00430038
2018-06-18;0,00021793;-0,00205669;0,00227462
2018-06-19;-0,00255926;-0,00383289;0,00127363
2018-06-20;0,00061263;0,00170622;-0,00109359
2018-06-21;-0,00568172;-0,00626906;0,00058734
2018-06-22;0,00069164;0,00182309;-0,00113145
2018-06-25;-0,01217602;-0,01361260;0,00143659
2018-06-26;0,00144121;0,00221418;-0,00077297
2018-06-27;-0,00302265;-0,00828416;0,00526151
2018-06-28;0,00210058;0,00571707;-0,00361649
2018-06-29;0,00213015;0,00143999;0,00069016
2018-07-02;-0,00144785;0,00213776;-0,00358561
2018-07-03;-0,00068325;-0,00353116;0,00284790
2018-07-05;0,00469690;0,00815797;-0,00346107
2018-07-06;0,00508691;0,00845808;-0,00337117
2018-07-09;0,00603729;0,00900444;-0,00296715
2018-07-10;0,00073751;0,00359841;-0,00286090
2018-07-11;-0,00501458;-0,00731450;0,00229992
2018-07-12;0,00741166;0,00906617;-0,00165451
2018-07-13;0,00000507;0,00078716;-0,00078209
2018-07-16;-0,00147060;-0,00089379;-0,00057680
2018-07-17;0,00220389;0,00404498;-0,00184110
2018-07-18;0,00275165;0,00210384;0,00064781
2018-07-19;-0,00112166;-0,00377165;0,00264999
2018-07-20;-0,00034710;-0,00114263;0,00079553
2018-07-23;0,00006282;0,00185917;-0,00179635
2018-07-24;0,00345398;0,00503212;-0,00157813
2018-07-25;0,00465331;0,00852243;-0,00386912
2018-07-26;-0,00461823;-0,00235930;-0,00225892
2018-07-27;-0,00534425;-0,00677611;0,00143186
2018-07-30;-0,00744174;-0,00522354;-0,00221820
2018-07-31;0,00227493;0,00492956;-0,00265462
2018-08-01;0,00106816;-0,00167074;0,00273889
2018-08-02;0,00362811;0,00544744;-0,00181932
2018-08-03;0,00358098;0,00428521;-0,00070423
2018-08-06;0,00289285;0,00366701;-0,00077416
2018-08-07;0,00337381;0,00330244;0,00007137
2018-08-08;0,00278961;-0,00042014;0,00320976
2018-08-09;0,00032506;-0,00136631;0,00169137
2018-08-10;-0,00429398;-0,00670028;0,00240630
2018-08-13;-0,00354886;-0,00374325;0,00019439
2018-08-14;0,00305032;0,00638026;-0,00332994
2018-08-15;-0,00875164;-0,00746692;-0,00128472
2018-08-16;0,00417795;0,00809148;-0,00391353
2018-08-17;0,00171387;0,00352001;-0,00180614
2018-08-20;0,00150497;0,00214028;-0,00063531
2018-08-21;0,00015216;0,00234523;-0,00219307
2018-08-22;0,00102871;-0,00059357;0,00162229
2018-08-23;-0,00033056;-0,00132769;0,00099713
2018-08-24;0,00748022;0,00601801;0,00146221
2018-08-28;0,00564900;0,00048328;0,00516572
2018-08-29;0,00205485;0,00538082;-0,00332597
2018-08-30;-0,00305307;-0,00404828;0,00099521
2018-08-31;-0,00081048;0,00003455;-0,00084504
2018-09-04;-0,00014485;-0,00172253;0,00157768
2018-09-05;-0,00700711;-0,00269119;-0,00431592
2018-09-06;-0,00378164;-0,00300995;-0,00077169
2018-09-07;-0,00198966;-0,00194363;-0,00004603
2018-09-10;0,00003667;0,00173858;-0,00170191
2018-09-11;0,00355468;0,00329705;0,00025763
2018-09-12;0,00062052;0,00024219;0,00037833
2018-09-13;0,00251040;0,00591484;-0,00340444
2018-09-14;0,00033180;0,00017197;0,00015983
2018-09-17;-0,00511877;-0,00529397;0,00017520
2018-09-18;0,00297646;0,00542603;-0,00244957
2018-09-19;0,00033553;0,00106542;-0,00072988
2018-09-20;0,00478336;0,00810378;-0,00332042
2018-09-21;0,00188023;-0,00091355;0,00279378
2018-09-24;-0,00087169;-0,00332214;0,00245045
2018-09-25;0,00041846;-0,00092792;0,00134638
2018-09-26;-0,00261081;-0,00299229;0,00038148
2018-09-27;0,00175285;0,00279424;-0,00104139
2018-09-28;0,00277946;0,00010364;0,00267582
2018-10-01;0,00207275;0,00347439;-0,00140164
2018-10-02;0,00228653;-0,00058327;0,00286981
2018-10-03;0,00070836;0,00054890;0,00015946
2018-10-04;-0,01012922;-0,00781595;-0,00231326
2018-10-05;-0,00671586;-0,00559698;-0,00111888
2018-10-08;-0,00747907;0,00000000;-0,00747907
2018-10-09;0,00177578;-0,00145910;0,00323488
2018-10-10;-0,02214218;-0,03166314;0,00952095
2018-10-11;-0,00683749;-0,02202640;0,01518891
2018-10-12;0,01060473;0,01388831;-0,00328357
2018-10-15;-0,00297073;-0,00561680;0,00264607
2018-10-16;0,01137912;0,02186558;-0,01048647
2018-10-17;-0,00070176;0,00017854;-0,00088030
2018-10-18;-0,00636072;-0,01444110;0,00808038
2018-10-19;0,00060300;-0,00054294;0,00114594
2018-10-22;0,00151576;-0,00448828;0,00600404
2018-10-23;-0,00522116;-0,00509113;-0,00013004
2018-10-24;-0,01407070;-0,03029838;0,01622768
2018-10-25;0,01252802;0,01794059;-0,00541256
2018-10-26;-0,01099331;-0,01758717;0,00659385
2018-10-29;-0,00323926;-0,00554062;0,00230135
2018-10-30;0,00378965;0,01481837;-0,01102873
2018-10-31;0,01091173;0,01068079;0,00023094
2018-11-01;0,00314302;0,01064190;-0,00749888
2018-11-02;-0,00605574;-0,00592284;-0,00013290
2018-11-05;-0,00151582;0,00551686;-0,00703268
2018-11-06;0,00103033;0,00632788;-0,00529755
2018-11-07;0,01247881;0,02140895;-0,00893014
2018-11-08;0,00115306;-0,00181468;0,00296775
2018-11-09;-0,00816566;-0,00976871;0,00160304
2018-11-12;-0,01453843;-0,01868498;0,00414655
2018-11-13;-0,00173351;-0,00187112;0,00013761
2018-11-14;-0,00477420;-0,00683676;0,00206256
2018-11-15;0,01247656;0,01043673;0,00203983
2018-11-16;0,00181202;0,00260063;-0,00078861
2018-11-19;-0,01428840;-0,01691455;0,00262615
2018-11-20;-0,01137720;-0,01850605;0,00712885
2018-11-21;0,00629709;0,00340747;0,00288962
2018-11-23;-0,00611875;-0,00667876;0,00056001
2018-11-26;0,00920166;0,01614429;-0,00694263
2018-11-27;0,00085506;0,00336448;-0,00250941
2018-11-28;0,01354918;0,02302563;-0,00947645
2018-11-29;0,00034276;-0,00218527;0,00252803
2018-11-30;0,00280259;0,00609534;-0,00329274
2018-12-03;0,01365752;0,01324119;0,00041633
2018-12-04;-0,01248254;-0,03240228;0,01991974
2018-12-06;-0,01370127;-0,00151714;-0,01218413
2018-12-07;-0,00626373;-0,02323617;0,01697243
2018-12-10;0,00186070;0,00189733;-0,00003663
2018-12-11;0,00583453;0,00022713;0,00560740
2018-12-12;0,00351450;0,00503537;-0,00152087
2018-12-13;-0,00120031;-0,00033898;-0,00086132
2018-12-14;-0,01073946;-0,01846470;0,00772524
2018-12-17;-0,00862551;-0,01961854;0,01099303
2018-12-18;-0,00111793;-0,00109640;-0,00002152
2018-12-19;-0,00633046;-0,01497579;0,00864532
2018-12-20;-0,00942341;-0,01627796;0,00685455
2018-12-21;-0,01216484;-0,02048949;0,00832465
2018-12-24;-0,01222085;-0,02642294;0,01420209
2018-12-27;0,02391670;0,00767742;0,01623928
2018-12-28;0,00516293;-0,00129005;0,00645297
2018-12-31;0,00392144;0,00875883;-0,00483739
2019-01-02;0,00269245;0,00104026;0,00165219
2019-01-03;-0,01667870;-0,02386274;0,00718403
2019-01-04;0,01558909;0,03349567;-0,01790658
2019-01-07;0,00520391;0,00788482;-0,00268092
2019-01-08;0,00400902;0,00939513;-0,00538611
2019-01-09;0,00797575;0,00467360;0,00330215
2019-01-10;-0,00027359;0,00352756;-0,00380115
2019-01-11;-0,00138914;0,00038630;-0,00177544
2019-01-14;-0,00453946;-0,00610093;0,00156146
2019-01-15;0,00874217;0,01146095;-0,00271878
2019-01-16;0,00072237;0,00241955;-0,00169718
2019-01-17;0,00035724;0,00758700;-0,00722976
2019-01-18;0,00811264;0,01331000;-0,00519736
2019-01-22;-0,00833250;-0,01351061;0,00517810
2019-01-23;-0,00253508;0,00209270;-0,00462778
2019-01-24;0,00327094;0,00053099;0,00273996
2019-01-25;0,00818027;0,00846155;-0,00028128
2019-01-28;-0,00626874;-0,00760009;0,00133134
2019-01-29;-0,00091472;-0,00132680;0,00041208
2019-01-30;0,01432466;0,01583061;-0,00150595
2019-01-31;0,00160864;0,00878217;-0,00717353
2019-02-01;0,00345612;0,00048170;0,00297442
2019-02-04;0,00447938;0,00703562;-0,00255624
2019-02-05;0,00843049;0,00419186;0,00423863
2019-02-06;-0,00081307;-0,00131821;0,00050514
2019-02-07;-0,00833023;-0,00953303;0,00120280
2019-02-08;0,00223624;0,00122159;0,00101464
2019-02-11;0,00242669;0,00055477;0,00187191
2019-02-12;0,00706919;0,01285907;-0,00578988
2019-02-13;0,00138035;0,00324717;-0,00186682
2019-02-14;0,00264787;-0,00221847;0,00486635
2019-02-15;0,00542602;0,01089747;-0,00547145
2019-02-19;-0,00001281;0,00173072;-0,00174353
2019-02-20;0,00090777;0,00201540;-0,00110763
2019-02-21;-0,00316556;-0,00355610;0,00039054
2019-02-22;0,00681494;0,00620019;0,00061475
2019-02-25;0,00257291;0,00136106;0,00121185
2019-02-26;-0,00334299;-0,00071524;-0,00262775
2019-02-27;-0,00390107;-0,00042978;-0,00347129
2019-02-28;-0,00143179;-0,00186240;0,00043061
2019-03-01;0,00025670;0,00624401;-0,00598731
2019-03-04;-0,00081468;-0,00363766;0,00282299
2019-03-05;-0,00006998;-0,00136028;0,00129031
2019-03-06;-0,00295694;-0,00605686;0,00309991
2019-03-07;-0,00507469;-0,00836511;0,00329042
2019-03-08;0,00167353;-0,00200036;0,00367390
2019-03-11;0,00800493;0,01450163;-0,00649670
2019-03-12;0,00556510;0,00377079;0,00179431
2019-03-13;0,00261166;0,00661924;-0,00400758
2019-03-14;-0,00302199;-0,00063998;-0,00238201
2019-03-15;0,00638498;0,00494060;0,00144437
2019-03-18;0,00329045;0,00362589;-0,00033544
2019-03-19;0,00246499;0,00024782;0,00221718
2019-03-20;-0,00092435;-0,00300946;0,00208511
2019-03-21;0,01294430;0,01129458;0,00164972
2019-03-22;-0,01436441;-0,01924630;0,00488189
2019-03-25;-0,00021480;-0,00075208;0,00053727
2019-03-26;0,00165039;0,00745384;-0,00580345
2019-03-27;-0,00468214;-0,00522905;0,00054691
2019-03-28;0,00244835;0,00379085;-0,00134249
2019-03-29;0,00631932;0,00630506;0,00001426
2019-04-01;0,00447082;0,01185948;-0,00738867
2019-04-02;0,00425726;0,00048980;0,00376746
2019-04-03;0,00219642;0,00157333;0,00062310
2019-04-04;-0,00006988;0,00265351;-0,00272339
2019-04-05;0,00389446;0,00484048;-0,00094602
2019-04-08;0,00176255;0,00076233;0,00100022
2019-04-09;-0,00155723;-0,00512492;0,00356769
2019-04-10;0,00202076;0,00341085;-0,00139009
2019-04-11;-0,00213359;-0,00027768;-0,00185590
2019-04-12;0,00268584;0,00676646;-0,00408062
2019-04-15;-0,00020594;-0,00065515;0,00044921
2019-04-16;0,00220714;0,00065558;0,00155156
2019-04-17;0,00113718;-0,00244736;0,00358454
2019-04-18;0,00163609;0,00196909;-0,00033301
2019-04-23;0,00755556;0,00899228;-0,00143672
2019-04-24;0,00048114;-0,00221971;0,00270086
2019-04-25;0,00010906;-0,00061587;0,00072493
2019-04-26;-0,00009985;0,00465684;-0,00475670
2019-04-29;0,00047083;0,00156735;-0,00109652
2019-04-30;-0,00175770;0,00051038;-0,00226808
2019-05-01;-0,00177962;-0,00751634;0,00573671
2019-05-02;-0,00479030;-0,00215883;-0,00263147
2019-05-03;0,00423798;0,00978744;-0,00554947
2019-05-07;-0,01199451;-0,01669981;0,00470530
2019-05-08;-0,00010024;-0,00138933;0,00128909
2019-05-09;-0,00662858;-0,00302575;-0,00360283
2019-05-10;0,00146949;0,00502355;-0,00355406
2019-05-13;-0,01179711;-0,02513026;0,01333314
2019-05-14;0,00867096;0,00904359;-0,00037263
2019-05-15;0,00539548;0,00585746;-0,00046198
2019-05-16;0,00686875;0,00926136;-0,00239261
2019-05-17;-0,00376033;-0,00646490;0,00270457
2019-05-20;-0,00873252;-0,00661266;-0,00211986
2019-05-21;0,00464690;0,00901593;-0,00436904
2019-05-22;0,00045425;-0,00307126;0,00352551
2019-05-23;-0,00870101;-0,01221830;0,00351729
2019-05-24;0,00114160;0,00226816;-0,00112655
2019-05-28;-0,00143874;-0,00930042;0,00786168
2019-05-29;-0,00539797;-0,00671126;0,00131329
2019-05-30;0,00492704;0,00273147;0,00219557
2019-05-31;-0,00471606;-0,01347506;0,00875900
2019-06-03;-0,00316973;-0,00254309;-0,00062663
2019-06-04;0,01271289;0,02170617;-0,00899328
2019-06-05;0,00635226;0,00866251;-0,00231025
2019-06-06;0,00593816;0,00650262;-0,00056446
2019-06-07;0,01043061;0,01000736;0,00042325
2019-06-10;0,00499176;0,00458887;0,00040290
2019-06-11;-0,00138468;-0,00024212;-0,00114256
2019-06-12;-0,00216276;-0,00176569;-0,00039707
2019-06-13;0,00335464;0,00412661;-0,00077197
2019-06-14;-0,00210565;-0,00110521;-0,00100044
2019-06-17;0,00186407;0,00038020;0,00148387
2019-06-18;0,01044614;0,01047098;-0,00002484
2019-06-19;0,00072123;0,00225728;-0,00153605
2019-06-20;0,01111684;0,00955464;0,00156220
2019-06-21;0,00053846;-0,00145381;0,00199227
2019-06-24;0,00308104;-0,00122438;0,00430543
2019-06-25;-0,00671271;-0,00980811;0,00309540
2019-06-26;0,00119322;-0,00099763;0,00219085
2019-06-27;0,00107729;0,00354627;-0,00246898
2019-06-28;0,00103430;0,00514581;-0,00411151
2019-07-01;0,00492079;0,00907832;-0,00415753
2019-07-02;0,00687758;0,00260444;0,00427314
2019-07-03;0,00562463;0,00799519;-0,00237056
2019-07-05;-0,00306879;-0,00113820;-0,00193059
2019-07-08;-0,00415765;-0,00549466;0,00133702
2019-07-09;0,00240215;0,00124657;0,00115558
2019-07-10;0,00611978;0,00477798;0,00134180
2019-07-11;-0,00073005;0,00234429;-0,00307434
2019-07-12;0,00389331;0,00447718;-0,00058387
2019-07-15;0,00284222;0,00033232;0,00250989
2019-07-16;-0,00267558;-0,00322501;0,00054943
2019-07-17;0,00041714;-0,00680530;0,00722244
2019-07-18;0,00277010;0,00366084;-0,00089074
2019-07-19;-0,00291340;-0,00555482;0,00264142
2019-07-22;0,00280059;0,00245654;0,00034405
2019-07-23;0,00315556;0,00715005;-0,00399449
2019-07-24;0,00343173;0,00469952;-0,00126779
2019-07-25;-0,00262460;-0,00477722;0,00215262
2019-07-26;0,00385002;0,00670026;-0,00285024
2019-07-29;0,00482537;-0,00182133;0,00664670
2019-07-30;-0,00114460;-0,00245466;0,00131005
2019-07-31;-0,00912835;-0,01094034;0,00181199
2019-08-01;0,00489182;-0,00870787;0,01359970
2019-08-02;-0,01346573;-0,00752954;-0,00593619
2019-08-05;-0,01699771;-0,03007337;0,01307565
2019-08-06;0,00531734;0,01402322;-0,00870588
2019-08-07;0,00622068;0,00059073;0,00562995
2019-08-08;0,01527282;0,01961982;-0,00434700
2019-08-09;-0,00523989;-0,00681120;0,00157131
2019-08-12;-0,00259420;-0,01217338;0,00957918
2019-08-13;0,00921828;0,01555156;-0,00633328
2019-08-14;-0,01440092;-0,02956759;0,01516667
2019-08-15;-0,00155289;0,00264161;-0,00419450
2019-08-16;0,00783427;0,01475535;-0,00692107
2019-08-19;0,00600558;0,01204766;-0,00604208
2019-08-20;-0,00148846;-0,00766252;0,00617407
2019-08-21;0,00463722;0,00813520;-0,00349799
2019-08-22;-0,00484876;-0,00030743;-0,00454133
2019-08-23;-0,00967222;-0,02568749;0,01601526
2019-08-27;0,00548609;-0,00392337;0,00940946
2019-08-28;0,00168762;0,00704169;-0,00535407
2019-08-29;0,00798189;0,01277303;-0,00479114
2019-08-30;-0,00098979;-0,00044465;-0,00054514
2019-09-03;0,00085968;-0,00584705;0,00670673
2019-09-04;0,00764578;0,01135052;-0,00370474
2019-09-05;0,00235101;0,01285519;-0,01050418
2019-09-06;-0,00105249;0,00077231;-0,00182480
2019-09-09;-0,00429590;0,00050328;-0,00479919
2019-09-10;-0,00494664;-0,00023474;-0,00471190
2019-09-11;0,00790341;0,00711086;0,00079255
2019-09-12;0,00385934;0,00346419;0,00039514
2019-09-13;-0,00594168;-0,00066402;-0,00527767
2019-09-16;-0,00016008;-0,00308879;0,00292870
2019-09-17;0,00074472;0,00253218;-0,00178746
2019-09-18;-0,00148922;0,00059789;-0,00208711
2019-09-19;0,00371257;-0,00006634;0,00377891
2019-09-20;-0,00240041;-0,00472455;0,00232414
2019-09-23;0,00180722;-0,00023484;0,00204206
2019-09-24;-0,00263916;-0,00784707;0,00520791
2019-09-25;-0,00009973;0,00591505;-0,00601478
2019-09-26;0,00089203;-0,00208331;0,00297534
2019-09-27;-0,00331391;-0,00538720;0,00207329
2019-09-30;-0,00000597;0,00463757;-0,00464353
2019-10-01;-0,00256395;-0,01189479;0,00933083
2019-10-02;-0,01170778;-0,01766475;0,00595696
2019-10-03;0,00313791;0,00819272;-0,00505481
2019-10-04;0,01097280;0,01353253;-0,00255973
2019-10-07;-0,00148698;-0,00431463;0,00282766
2019-10-08;-0,00605788;-0,01552448;0,00946660
2019-10-09;0,00584202;0,00949632;-0,00365430
2019-10-10;0,00044955;0,00676297;-0,00631343
2019-10-11;0,00066338;0,01036722;-0,00970384
2019-10-14;0,00079023;-0,00111376;0,00190399
2019-10-15;0,00202504;0,00990009;-0,00787505
2019-10-16;-0,00362761;-0,00160590;-0,00202170
2019-10-17;-0,00034941;0,00294886;-0,00329826
2019-10-18;-0,00433335;-0,00437689;0,00004354
2019-10-21;0,00151479;0,00677926;-0,00526447
2019-10-22;-0,00269290;-0,00326688;0,00057398
2019-10-23;0,00180598;0,00290953;-0,00110355
2019-10-24;0,00877511;0,00163398;0,00714112
2019-10-25;0,00523988;0,00409487;0,00114501
2019-10-28;0,00311017;0,00563668;-0,00252651
2019-10-29;-0,00415075;-0,00029673;-0,00385402
2019-10-30;0,00345056;0,00306730;0,00038326
2019-10-31;0,00014051;-0,00266344;0,00280395
2019-11-01;0,00647058;0,00926414;-0,00279356
2019-11-04;0,00398970;0,00401758;-0,00002788
2019-11-05;-0,00353740;-0,00110598;-0,00243143
2019-11-06;0,00087841;0,00022804;0,00065038
2019-11-07;0,00193045;0,00351651;-0,00158606
2019-11-08;0,00046253;0,00246630;-0,00200377
2019-11-11;-0,00210404;-0,00190983;-0,00019420
2019-11-12;0,00362082;0,00210792;0,00151290
2019-11-13;0,00043641;0,00032360;0,00011282
2019-11-14;-0,00025344;0,00145593;-0,00170937
2019-11-15;0,00395481;0,00723626;-0,00328145
2019-11-18;0,00060698;0,00073733;-0,00013035
2019-11-19;0,00143369;-0,00028801;0,00172170
2019-11-20;-0,00223995;-0,00371888;0,00147892
2019-11-21;-0,00399978;-0,00160899;-0,00239080
2019-11-22;0,00120000;0,00222392;-0,00102392
2019-11-25;0,00477601;0,00775027;-0,00297426
2019-11-26;0,00323304;0,00226516;0,00096789
2019-11-27;0,00076565;0,00445805;-0,00369240
2019-11-29;-0,00138292;-0,00370860;0,00232567
2019-12-02;-0,00787607;-0,00849489;0,00061881
2019-12-03;-0,00506513;-0,00670645;0,00164132
2019-12-04;0,00195801;0,00616981;-0,00421180
2019-12-05;0,00053610;0,00179803;-0,00126193
2019-12-06;0,00545108;0,00913444;-0,00368336
2019-12-09;-0,00308323;-0,00314423;0,00006100
2019-12-10;-0,00016500;-0,00111509;0,00095009
2019-12-11;0,00414531;0,00283907;0,00130624
2019-12-12;0,00579378;0,00861882;-0,00282504
2019-12-13;-0,00016273;0,00059878;-0,00076151
2019-12-16;0,00647183;0,00687034;-0,00039851
2019-12-17;0,00234297;0,00021914;0,00212383
2019-12-18;0,00124228;0,00006233;0,00117995
2019-12-19;0,00445377;0,00409884;0,00035493
2019-12-20;0,00284929;0,00438448;-0,00153520
2019-12-23;0,00512476;0,00152780;0,00359696
2019-12-24;0,00136692;0,00003106;0,00133586
2019-12-27;0,00261801;-0,00024778;0,00286579
2019-12-30;-0,00367158;-0,00551310;0,00184152
2019-12-31;-0,00034417;0,00242935;-0,00277352
2020-01-02;0,01136615;0,00935182;0,00201433
2020-01-03;-0,00074667;-0,00757237;0,00682570
2020-01-06;0,00109380;0,00381518;-0,00272137
2020-01-07;0,00246010;-0,00281182;0,00527192
2020-01-08;0,00309305;0,00532942;-0,00223637
2020-01-09;0,00499217;0,00678060;-0,00178842
2020-01-10;0,00100400;-0,00287754;0,00388154
2020-01-13;0,00443622;0,00687761;-0,00244139
2020-01-14;-0,00155703;-0,00152489;-0,00003213
2020-01-15;0,00195220;0,00225980;-0,00030760
2020-01-16;0,00436971;0,00831831;-0,00394860
2020-01-17;0,00503385;0,00311266;0,00192119
2020-01-21;-0,00049534;-0,00195816;0,00146282
2020-01-22;-0,00034968;0,00012076;-0,00047044
2020-01-23;0,00079476;0,00114665;-0,00035188
2020-01-24;0,00118216;-0,00889289;0,01007505
2020-01-27;-0,01283489;-0,01602946;0,00319457
2020-01-28;0,00898270;0,01047926;-0,00149656
2020-01-29;0,00239282;-0,00082591;0,00321873
2020-01-30;-0,00110565;0,00324518;-0,00435083
2020-01-31;-0,01216916;-0,01815780;0,00598864
2020-02-03;0,00799455;0,00742858;0,00056597
2020-02-04;0,01049365;0,01524094;-0,00474729
2020-02-05;0,00521393;0,01154856;-0,00633463
2020-02-06;0,00716280;0,00336479;0,00379802
2020-02-07;-0,00339160;-0,00532984;0,00193823
2020-02-10;0,00509633;0,00746515;-0,00236882
2020-02-11;-0,00010684;0,00173302;-0,00183986
2020-02-12;0,00389826;0,00644293;-0,00254467
2020-02-13;-0,00159977;-0,00106724;-0,00053253
2020-02-14;0,00297590;0,00160248;0,00137342
2020-02-18;-0,00046365;-0,00257714;0,00211349
2020-02-19;0,00961783;0,00478122;0,00483661
2020-02-20;-0,00379098;-0,00410805;0,00031707
2020-02-21;-0,00813935;-0,01029823;0,00215889
2020-02-24;-0,02147379;-0,03316566;0,01169187
2020-02-25;-0,02130835;-0,03030211;0,00899375
2020-02-26;0,00370975;-0,00367813;0,00738788
2020-02-27;-0,02806270;-0,04491175;0,01684905
2020-02-28;-0,01296788;-0,00420145;-0,00876644
2020-03-02;0,02871305;0,04330655;-0,01459350
2020-03-03;-0,00646307;-0,02863247;0,02216939
2020-03-04;0,01846262;0,04203275;-0,02357013
2020-03-05;-0,00867839;-0,03324127;0,02456288
2020-03-06;-0,01854464;-0,01653140;-0,00201324
2020-03-09;-0,04132525;-0,07809430;0,03676905
2020-03-10;0,01680987;0,05174471;-0,03493483
2020-03-11;-0,01730068;-0,04874847;0,03144779
2020-03-12;-0,06265659;-0,09567710;0,03302051
2020-03-13;0,03454345;0,08548629;-0,05094284
2020-03-16;-0,05248224;-0,10942372;0,05694147
2020-03-17;0,03063539;0,05399197;-0,02335659
2020-03-18;-0,02373472;-0,05063272;0,02689800
2020-03-19;0,00093682;0,00212479;-0,00118797
2020-03-20;-0,01417875;-0,04309415;0,02891540
2020-03-23;-0,00006059;-0,02556816;0,02550756
2020-03-24;0,05991969;0,09060321;-0,03068352
2020-03-25;0,00406605;0,01497015;-0,01090410
2020-03-26;0,02573384;0,05838988;-0,03265604
2020-03-27;-0,02857392;-0,02978564;0,00121172
2020-03-30;0,02026370;0,03247578;-0,01221208
2020-03-31;-0,01052969;-0,01490543;0,00437575
2020-04-01;-0,02639299;-0,04500492;0,01861194
2020-04-02;0,01186766;0,02307521;-0,01120755
2020-04-03;-0,00224302;-0,01445403;0,01221101
2020-04-06;0,04485125;0,06716621;-0,02231496
2020-04-07;0,00490510;0,00101947;0,00388563
2020-04-08;0,00408264;0,03356828;-0,02948564
2020-04-09;0,01116301;0,01521765;-0,00405463
2020-04-14;0,02188682;0,02949253;-0,00760570
2020-04-15;-0,01247132;-0,02124780;0,00877648
2020-04-16;0,00604675;0,00482444;0,00122231
2020-04-17;0,00345445;0,02701528;-0,02356083
2020-04-20;-0,00136392;-0,01761818;0,01625426
2020-04-21;-0,02351447;-0,03036332;0,00684885
2020-04-22;0,02175795;0,02219498;-0,00043704
2020-04-23;0,00264527;-0,00007173;0,00271700
2020-04-24;0,00426291;0,01393855;-0,00967565
2020-04-27;0,00665974;0,01441828;-0,00775854
2020-04-28;-0,00451028;-0,00459833;0,00008805
2020-04-29;0,02060229;0,02617863;-0,00557634
2020-04-30;-0,01193381;-0,00931085;-0,00262296
2020-05-01;-0,01321291;-0,02647323;0,01326032
2020-05-04;0,00452145;0,00275828;0,00176317
2020-05-05;0,01167963;0,00923910;0,00244053
2020-05-06;0,00055147;-0,00677872;0,00733019
2020-05-07;0,01242140;0,01206708;0,00035432
2020-05-11;0,00723760;0,00020498;0,00703262
2020-05-12;-0,00515531;-0,01993125;0,01477595
