date,configuration,normalized_wealth,drawdown,relative_wealth,relative_wealth_kind
2020-07-24,factor_pit_ext2026,1.32995139,-0.00070408,,
2020-07-27,factor_pit_ext2026,1.33992407,0.00000000,,
2020-07-28,factor_pit_ext2026,1.34274901,0.00000000,,
2020-07-29,factor_pit_ext2026,1.34757034,0.00000000,,
2020-07-30,factor_pit_ext2026,1.34208284,-0.00407214,,
2020-07-31,factor_pit_ext2026,1.34907342,0.00000000,,
2020-08-03,factor_pit_ext2026,1.35493810,0.00000000,,
2020-08-04,factor_pit_ext2026,1.36534809,0.00000000,,
2020-08-05,factor_pit_ext2026,1.37059066,0.00000000,,
2020-08-06,factor_pit_ext2026,1.37757278,0.00000000,,
2020-08-07,factor_pit_ext2026,1.36971529,-0.00570387,,
2020-08-10,factor_pit_ext2026,1.36758302,-0.00725171,,
2020-08-11,factor_pit_ext2026,1.34318501,-0.02496258,,
2020-08-12,factor_pit_ext2026,1.34492545,-0.02369917,,
2020-08-13,factor_pit_ext2026,1.35434572,-0.01686086,,
2020-08-14,factor_pit_ext2026,1.35176668,-0.01873302,,
2020-08-17,factor_pit_ext2026,1.36226589,-0.01111149,,
2020-08-18,factor_pit_ext2026,1.36569778,-0.00862023,,
2020-08-19,factor_pit_ext2026,1.35271944,-0.01804140,,
2020-08-20,factor_pit_ext2026,1.35575976,-0.01583439,,
2020-08-21,factor_pit_ext2026,1.35413079,-0.01701688,,
2020-08-24,factor_pit_ext2026,1.35522749,-0.01622077,,
2020-08-25,factor_pit_ext2026,1.35586584,-0.01575738,,
2020-08-26,factor_pit_ext2026,1.36362549,-0.01012454,,
2020-08-27,factor_pit_ext2026,1.35888863,-0.01356309,,
2020-08-28,factor_pit_ext2026,1.36607291,-0.00834792,,
2020-09-01,factor_pit_ext2026,1.36977841,-0.00565804,,
2020-09-02,factor_pit_ext2026,1.36839717,-0.00666070,,
2020-09-03,factor_pit_ext2026,1.35483982,-0.01650218,,
2020-09-04,factor_pit_ext2026,1.35142789,-0.01897895,,
2020-09-08,factor_pit_ext2026,1.34705825,-0.02215094,,
2020-09-09,factor_pit_ext2026,1.35736874,-0.01466640,,
2020-09-10,factor_pit_ext2026,1.35559900,-0.01595108,,
2020-09-11,factor_pit_ext2026,1.35457788,-0.01669233,,
2020-09-14,factor_pit_ext2026,1.36072574,-0.01222951,,
2020-09-15,factor_pit_ext2026,1.36207353,-0.01125113,,
2020-09-16,factor_pit_ext2026,1.36027302,-0.01255815,,
2020-09-17,factor_pit_ext2026,1.35483251,-0.01650749,,
2020-09-18,factor_pit_ext2026,1.35304761,-0.01780318,,
2020-09-21,factor_pit_ext2026,1.34093698,-0.02659446,,
2020-09-22,factor_pit_ext2026,1.34318754,-0.02496074,,
2020-09-23,factor_pit_ext2026,1.33131345,-0.03358031,,
2020-09-24,factor_pit_ext2026,1.33138398,-0.03352911,,
2020-09-25,factor_pit_ext2026,1.33360663,-0.03191567,,
2020-09-28,factor_pit_ext2026,1.34169413,-0.02604483,,
2020-09-29,factor_pit_ext2026,1.34527374,-0.02344633,,
2020-09-30,factor_pit_ext2026,1.34335031,-0.02484258,,
2020-10-01,factor_pit_ext2026,1.34879003,-0.02089381,,
2020-10-02,factor_pit_ext2026,1.34284290,-0.02521092,,
2020-10-05,factor_pit_ext2026,1.35117621,-0.01916165,,
2020-10-06,factor_pit_ext2026,1.34229533,-0.02560841,,
2020-10-07,factor_pit_ext2026,1.34574616,-0.02310340,,
2020-10-08,factor_pit_ext2026,1.35038985,-0.01973248,,
2020-10-09,factor_pit_ext2026,1.36271681,-0.01078416,,
2020-10-12,factor_pit_ext2026,1.36735191,-0.00741948,,
2020-10-13,factor_pit_ext2026,1.35814303,-0.01410433,,
2020-10-14,factor_pit_ext2026,1.35783695,-0.01432652,,
2020-10-15,factor_pit_ext2026,1.35766141,-0.01445395,,
2020-10-16,factor_pit_ext2026,1.35717158,-0.01480952,,
2020-10-19,factor_pit_ext2026,1.35292146,-0.01789475,,
2020-10-20,factor_pit_ext2026,1.35532617,-0.01614914,,
2020-10-21,factor_pit_ext2026,1.35650043,-0.01529672,,
2020-10-22,factor_pit_ext2026,1.35030838,-0.01979162,,
2020-10-23,factor_pit_ext2026,1.35133989,-0.01904283,,
2020-10-26,factor_pit_ext2026,1.34498707,-0.02365444,,
2020-10-27,factor_pit_ext2026,1.34623764,-0.02274663,,
2020-10-28,factor_pit_ext2026,1.32674351,-0.03689770,,
2020-10-29,factor_pit_ext2026,1.32795740,-0.03601652,,
2020-10-30,factor_pit_ext2026,1.32454398,-0.03849437,,
2020-11-02,factor_pit_ext2026,1.33301891,-0.03234229,,
2020-11-03,factor_pit_ext2026,1.34164687,-0.02607913,,
2020-11-04,factor_pit_ext2026,1.35558605,-0.01596048,,
2020-11-05,factor_pit_ext2026,1.37484162,-0.00198259,,
2020-11-06,factor_pit_ext2026,1.37541358,-0.00156739,,
2020-11-09,factor_pit_ext2026,1.35874280,-0.01366896,,
2020-11-10,factor_pit_ext2026,1.35168247,-0.01879415,,
2020-11-11,factor_pit_ext2026,1.35735134,-0.01467903,,
2020-11-12,factor_pit_ext2026,1.35831753,-0.01397766,,
2020-11-13,factor_pit_ext2026,1.36298169,-0.01059188,,
2020-11-16,factor_pit_ext2026,1.36802684,-0.00692953,,
2020-11-17,factor_pit_ext2026,1.36404575,-0.00981946,,
2020-11-18,factor_pit_ext2026,1.35872409,-0.01368254,,
2020-11-19,factor_pit_ext2026,1.35893502,-0.01352941,,
2020-11-20,factor_pit_ext2026,1.35792509,-0.01426254,,
2020-11-23,factor_pit_ext2026,1.34791500,-0.02152901,,
2020-11-24,factor_pit_ext2026,1.34698291,-0.02220563,,
2020-11-25,factor_pit_ext2026,1.34669465,-0.02241488,,
2020-11-27,factor_pit_ext2026,1.34530170,-0.02342604,,
2020-11-30,factor_pit_ext2026,1.34194755,-0.02586087,,
2020-12-01,factor_pit_ext2026,1.35605566,-0.01561959,,
2020-12-02,factor_pit_ext2026,1.36005800,-0.01271423,,
2020-12-03,factor_pit_ext2026,1.36222857,-0.01113858,,
2020-12-04,factor_pit_ext2026,1.36340989,-0.01028105,,
2020-12-07,factor_pit_ext2026,1.37143551,-0.00445513,,
2020-12-08,factor_pit_ext2026,1.37312869,-0.00322602,,
2020-12-09,factor_pit_ext2026,1.36423501,-0.00968208,,
2020-12-10,factor_pit_ext2026,1.36382947,-0.00997646,,
2020-12-11,factor_pit_ext2026,1.36419578,-0.00971056,,
2020-12-14,factor_pit_ext2026,1.36228699,-0.01109617,,
2020-12-15,factor_pit_ext2026,1.36847377,-0.00660510,,
2020-12-16,factor_pit_ext2026,1.37224482,-0.00386764,,
2020-12-17,factor_pit_ext2026,1.37742052,-0.00011052,,
2020-12-18,factor_pit_ext2026,1.37677699,-0.00057768,,
2020-12-21,factor_pit_ext2026,1.37573237,-0.00133598,,
2020-12-22,factor_pit_ext2026,1.37505339,-0.00182886,,
2020-12-23,factor_pit_ext2026,1.37520665,-0.00171760,,
2020-12-24,factor_pit_ext2026,1.37622429,-0.00097889,,
2020-12-29,factor_pit_ext2026,1.37995291,0.00000000,,
2020-12-30,factor_pit_ext2026,1.38205333,0.00000000,,
2020-12-31,factor_pit_ext2026,1.38301032,0.00000000,,
2021-01-04,factor_pit_ext2026,1.39122856,0.00000000,,
2021-01-05,factor_pit_ext2026,1.39296187,0.00000000,,
2021-01-06,factor_pit_ext2026,1.38623873,-0.00482651,,
2021-01-07,factor_pit_ext2026,1.38916753,-0.00272394,,
2021-01-08,factor_pit_ext2026,1.37326032,-0.01414364,,
2021-01-11,factor_pit_ext2026,1.37134960,-0.01551534,,
2021-01-12,factor_pit_ext2026,1.37156298,-0.01536215,,
2021-01-13,factor_pit_ext2026,1.37092453,-0.01582049,,
2021-01-14,factor_pit_ext2026,1.36965338,-0.01673304,,
2021-01-15,factor_pit_ext2026,1.36152996,-0.02256480,,
2021-01-19,factor_pit_ext2026,1.36753324,-0.01825508,,
2021-01-20,factor_pit_ext2026,1.37947291,-0.00968366,,
2021-01-21,factor_pit_ext2026,1.38031133,-0.00908176,,
2021-01-22,factor_pit_ext2026,1.37599298,-0.01218188,,
2021-01-25,factor_pit_ext2026,1.37618728,-0.01204239,,
2021-01-26,factor_pit_ext2026,1.37546113,-0.01256369,,
2021-01-27,factor_pit_ext2026,1.36748276,-0.01829132,,
2021-01-28,factor_pit_ext2026,1.36834729,-0.01767068,,
2021-01-29,factor_pit_ext2026,1.36237233,-0.02196007,,
2021-02-01,factor_pit_ext2026,1.37156325,-0.01536196,,
2021-02-02,factor_pit_ext2026,1.37163722,-0.01530885,,
2021-02-03,factor_pit_ext2026,1.37035537,-0.01622909,,
2021-02-04,factor_pit_ext2026,1.36455098,-0.02039603,,
2021-02-05,factor_pit_ext2026,1.36919714,-0.01706057,,
2021-02-08,factor_pit_ext2026,1.37569018,-0.01239926,,
2021-02-09,factor_pit_ext2026,1.37606656,-0.01212906,,
2021-02-10,factor_pit_ext2026,1.37688918,-0.01153850,,
2021-02-11,factor_pit_ext2026,1.37574096,-0.01236280,,
2021-02-12,factor_pit_ext2026,1.37529997,-0.01267939,,
2021-02-16,factor_pit_ext2026,1.36897679,-0.01721877,,
2021-02-17,factor_pit_ext2026,1.36288681,-0.02159073,,
2021-02-18,factor_pit_ext2026,1.35989790,-0.02373645,,
2021-02-19,factor_pit_ext2026,1.36225080,-0.02204732,,
2021-02-22,factor_pit_ext2026,1.36313685,-0.02141122,,
2021-02-23,factor_pit_ext2026,1.36013720,-0.02356466,,
2021-02-24,factor_pit_ext2026,1.36295643,-0.02154075,,
2021-02-25,factor_pit_ext2026,1.35072637,-0.03032064,,
2021-02-26,factor_pit_ext2026,1.34016151,-0.03790510,,
2021-03-01,factor_pit_ext2026,1.34645418,-0.03338763,,
2021-03-02,factor_pit_ext2026,1.34628719,-0.03350751,,
2021-03-03,factor_pit_ext2026,1.33825067,-0.03927688,,
2021-03-04,factor_pit_ext2026,1.32968949,-0.04542291,,
2021-03-05,factor_pit_ext2026,1.33007197,-0.04514833,,
2021-03-08,factor_pit_ext2026,1.32927857,-0.04571790,,
2021-03-09,factor_pit_ext2026,1.34091818,-0.03736189,,
2021-03-10,factor_pit_ext2026,1.34268011,-0.03609701,,
2021-03-11,factor_pit_ext2026,1.34640303,-0.03342435,,
2021-03-12,factor_pit_ext2026,1.34557551,-0.03401842,,
2021-03-15,factor_pit_ext2026,1.34910754,-0.03148280,,
2021-03-16,factor_pit_ext2026,1.35170846,-0.02961561,,
2021-03-17,factor_pit_ext2026,1.35351125,-0.02832139,,
2021-03-18,factor_pit_ext2026,1.34822925,-0.03211332,,
2021-03-19,factor_pit_ext2026,1.34869992,-0.03177542,,
2021-03-22,factor_pit_ext2026,1.35115502,-0.03001292,,
2021-03-23,factor_pit_ext2026,1.34784255,-0.03239093,,
2021-03-24,factor_pit_ext2026,1.34791808,-0.03233670,,
2021-03-25,factor_pit_ext2026,1.34466245,-0.03467390,,
2021-03-26,factor_pit_ext2026,1.35034656,-0.03059331,,
2021-03-29,factor_pit_ext2026,1.34555047,-0.03403640,,
2021-03-30,factor_pit_ext2026,1.33908845,-0.03867545,,
2021-03-31,factor_pit_ext2026,1.34626403,-0.03352413,,
2021-04-01,factor_pit_ext2026,1.35405545,-0.02793072,,
2021-04-06,factor_pit_ext2026,1.36653363,-0.01897270,,
2021-04-07,factor_pit_ext2026,1.36723306,-0.01847058,,
2021-04-08,factor_pit_ext2026,1.37894280,-0.01006422,,
2021-04-09,factor_pit_ext2026,1.37879767,-0.01016841,,
2021-04-12,factor_pit_ext2026,1.37403139,-0.01359009,,
2021-04-13,factor_pit_ext2026,1.38119774,-0.00844541,,
2021-04-14,factor_pit_ext2026,1.37583518,-0.01229516,,
2021-04-15,factor_pit_ext2026,1.39085246,-0.00151433,,
2021-04-16,factor_pit_ext2026,1.39382939,0.00000000,,
2021-04-19,factor_pit_ext2026,1.38719019,-0.00476328,,
2021-04-20,factor_pit_ext2026,1.38416074,-0.00693675,,
2021-04-21,factor_pit_ext2026,1.39436635,0.00000000,,
2021-04-22,factor_pit_ext2026,1.38974620,-0.00331344,,
2021-04-23,factor_pit_ext2026,1.39188309,-0.00178092,,
2021-04-26,factor_pit_ext2026,1.39566670,0.00000000,,
2021-04-27,factor_pit_ext2026,1.39243563,-0.00231507,,
2021-04-28,factor_pit_ext2026,1.39139187,-0.00306293,,
2021-04-29,factor_pit_ext2026,1.38842875,-0.00518601,,
2021-04-30,factor_pit_ext2026,1.38335842,-0.00881892,,
2021-05-04,factor_pit_ext2026,1.37659762,-0.01366306,,
2021-05-05,factor_pit_ext2026,1.38017502,-0.01109984,,
2021-05-06,factor_pit_ext2026,1.39219059,-0.00249064,,
2021-05-07,factor_pit_ext2026,1.40109923,0.00000000,,
2021-05-10,factor_pit_ext2026,1.39328351,-0.00557827,,
2021-05-11,factor_pit_ext2026,1.38828999,-0.00914228,,
2021-05-12,factor_pit_ext2026,1.37288027,-0.02014059,,
2021-05-13,factor_pit_ext2026,1.38000653,-0.01505439,,
2021-05-14,factor_pit_ext2026,1.39315752,-0.00566820,,
2021-05-17,factor_pit_ext2026,1.39691745,-0.00298464,,
2021-05-18,factor_pit_ext2026,1.39513170,-0.00425917,,
2021-05-19,factor_pit_ext2026,1.39390844,-0.00513225,,
2021-05-20,factor_pit_ext2026,1.40561130,0.00000000,,
2021-05-21,factor_pit_ext2026,1.40497217,-0.00045469,,
2021-05-24,factor_pit_ext2026,1.41274875,0.00000000,,
2021-05-25,factor_pit_ext2026,1.41782770,0.00000000,,
2021-05-26,factor_pit_ext2026,1.41708405,-0.00052450,,
2021-05-27,factor_pit_ext2026,1.41534467,-0.00175129,,
2021-05-28,factor_pit_ext2026,1.41876200,0.00000000,,
2021-06-01,factor_pit_ext2026,1.41643567,-0.00163969,,
2021-06-02,factor_pit_ext2026,1.41946674,0.00000000,,
2021-06-03,factor_pit_ext2026,1.40991372,-0.00673000,,
2021-06-04,factor_pit_ext2026,1.41735464,-0.00148795,,
2021-06-07,factor_pit_ext2026,1.41901838,-0.00031586,,
2021-06-08,factor_pit_ext2026,1.41793066,-0.00108215,,
2021-06-09,factor_pit_ext2026,1.41821796,-0.00087975,,
2021-06-10,factor_pit_ext2026,1.42057677,0.00000000,,
2021-06-11,factor_pit_ext2026,1.41738205,-0.00224889,,
2021-06-14,factor_pit_ext2026,1.41648565,-0.00287990,,
2021-06-15,factor_pit_ext2026,1.41463114,-0.00418537,,
2021-06-16,factor_pit_ext2026,1.40719700,-0.00941855,,
2021-06-17,factor_pit_ext2026,1.39695479,-0.01662845,,
2021-06-18,factor_pit_ext2026,1.39257911,-0.01970866,,
2021-06-21,factor_pit_ext2026,1.39898373,-0.01520019,,
2021-06-22,factor_pit_ext2026,1.39955328,-0.01479927,,
2021-06-23,factor_pit_ext2026,1.39855146,-0.01550449,,
2021-06-24,factor_pit_ext2026,1.40089826,-0.01385248,,
2021-06-25,factor_pit_ext2026,1.40261016,-0.01264741,,
2021-06-28,factor_pit_ext2026,1.40390130,-0.01173852,,
2021-06-29,factor_pit_ext2026,1.40201678,-0.01306511,,
2021-06-30,factor_pit_ext2026,1.40367257,-0.01189953,,
2021-07-01,factor_pit_ext2026,1.40612127,-0.01017580,,
2021-07-02,factor_pit_ext2026,1.41128429,-0.00654134,,
2021-07-06,factor_pit_ext2026,1.41335175,-0.00508598,,
2021-07-07,factor_pit_ext2026,1.41681624,-0.00264719,,
2021-07-08,factor_pit_ext2026,1.41354483,-0.00495006,,
2021-07-09,factor_pit_ext2026,1.41744670,-0.00220338,,
2021-07-12,factor_pit_ext2026,1.41736447,-0.00226126,,
2021-07-13,factor_pit_ext2026,1.41929884,-0.00089958,,
2021-07-14,factor_pit_ext2026,1.42360482,0.00000000,,
2021-07-15,factor_pit_ext2026,1.42184527,-0.00123599,,
2021-07-16,factor_pit_ext2026,1.41667675,-0.00486657,,
2021-07-19,factor_pit_ext2026,1.41253756,-0.00777412,,
2021-07-20,factor_pit_ext2026,1.41728307,-0.00444066,,
2021-07-21,factor_pit_ext2026,1.41777023,-0.00409846,,
2021-07-22,factor_pit_ext2026,1.41932763,-0.00300448,,
2021-07-23,factor_pit_ext2026,1.42097920,-0.00184435,,
2021-07-26,factor_pit_ext2026,1.41964728,-0.00277995,,
2021-07-27,factor_pit_ext2026,1.41678193,-0.00479269,,
2021-07-28,factor_pit_ext2026,1.41945744,-0.00291329,,
2021-07-29,factor_pit_ext2026,1.42499154,0.00000000,,
2021-07-30,factor_pit_ext2026,1.42133773,-0.00256409,,
2021-08-02,factor_pit_ext2026,1.42152896,-0.00242989,,
2021-08-03,factor_pit_ext2026,1.42185760,-0.00219927,,
2021-08-04,factor_pit_ext2026,1.42303399,-0.00137373,,
2021-08-05,factor_pit_ext2026,1.42306729,-0.00135036,,
2021-08-06,factor_pit_ext2026,1.41353292,-0.00804118,,
2021-08-09,factor_pit_ext2026,1.40547954,-0.01369271,,
2021-08-10,factor_pit_ext2026,1.40435556,-0.01448147,,
2021-08-11,factor_pit_ext2026,1.40995125,-0.01055465,,
2021-08-12,factor_pit_ext2026,1.41234555,-0.00887443,,
2021-08-13,factor_pit_ext2026,1.42006157,-0.00345965,,
2021-08-16,factor_pit_ext2026,1.42206124,-0.00205636,,
2021-08-17,factor_pit_ext2026,1.42045060,-0.00318664,,
2021-08-18,factor_pit_ext2026,1.41726187,-0.00542436,,
2021-08-19,factor_pit_ext2026,1.41719313,-0.00547260,,
2021-08-20,factor_pit_ext2026,1.42233332,-0.00186543,,
2021-08-23,factor_pit_ext2026,1.43167975,0.00000000,,
2021-08-24,factor_pit_ext2026,1.43162975,-0.00003493,,
2021-08-25,factor_pit_ext2026,1.42892241,-0.00192595,,
2021-08-26,factor_pit_ext2026,1.42729828,-0.00306037,,
2021-08-27,factor_pit_ext2026,1.43621325,0.00000000,,
2021-08-31,factor_pit_ext2026,1.43705231,0.00000000,,
2021-09-01,factor_pit_ext2026,1.43790601,0.00000000,,
2021-09-02,factor_pit_ext2026,1.43602886,-0.00130547,,
2021-09-03,factor_pit_ext2026,1.44287855,0.00000000,,
2021-09-07,factor_pit_ext2026,1.43212850,-0.00745042,,
2021-09-08,factor_pit_ext2026,1.42847352,-0.00998354,,
2021-09-09,factor_pit_ext2026,1.42840942,-0.01002797,,
2021-09-10,factor_pit_ext2026,1.42167040,-0.01469850,,
2021-09-13,factor_pit_ext2026,1.42268005,-0.01399876,,
2021-09-14,factor_pit_ext2026,1.42596576,-0.01172156,,
2021-09-15,factor_pit_ext2026,1.42476036,-0.01255698,,
2021-09-16,factor_pit_ext2026,1.41286941,-0.02079811,,
2021-09-17,factor_pit_ext2026,1.40598870,-0.02556685,,
2021-09-20,factor_pit_ext2026,1.40100061,-0.02902389,,
2021-09-21,factor_pit_ext2026,1.40666949,-0.02509502,,
2021-09-22,factor_pit_ext2026,1.40989754,-0.02285779,,
2021-09-23,factor_pit_ext2026,1.40924588,-0.02330943,,
2021-09-24,factor_pit_ext2026,1.40915398,-0.02337312,,
2021-09-27,factor_pit_ext2026,1.40661553,-0.02513242,,
2021-09-28,factor_pit_ext2026,1.38899511,-0.03734441,,
2021-09-29,factor_pit_ext2026,1.38875176,-0.03751306,,
2021-09-30,factor_pit_ext2026,1.39371009,-0.03407665,,
2021-10-01,factor_pit_ext2026,1.39716941,-0.03167913,,
2021-10-04,factor_pit_ext2026,1.39360547,-0.03414916,,
2021-10-05,factor_pit_ext2026,1.39630379,-0.03227906,,
2021-10-06,factor_pit_ext2026,1.39660712,-0.03206883,,
2021-10-07,factor_pit_ext2026,1.39944308,-0.03010334,,
2021-10-08,factor_pit_ext2026,1.39839009,-0.03083313,,
2021-10-11,factor_pit_ext2026,1.39757080,-0.03140095,,
2021-10-12,factor_pit_ext2026,1.39731592,-0.03157760,,
2021-10-13,factor_pit_ext2026,1.40446939,-0.02661982,,
2021-10-14,factor_pit_ext2026,1.41133280,-0.02186307,,
2021-10-15,factor_pit_ext2026,1.40642846,-0.02526207,,
2021-10-18,factor_pit_ext2026,1.40727283,-0.02467687,,
2021-10-19,factor_pit_ext2026,1.41015100,-0.02268213,,
2021-10-20,factor_pit_ext2026,1.41409608,-0.01994795,,
2021-10-21,factor_pit_ext2026,1.41396607,-0.02003806,,
2021-10-22,factor_pit_ext2026,1.41687234,-0.01802384,,
2021-10-25,factor_pit_ext2026,1.42101374,-0.01515360,,
2021-10-26,factor_pit_ext2026,1.41907567,-0.01649680,,
2021-10-27,factor_pit_ext2026,1.41995418,-0.01588794,,
2021-10-28,factor_pit_ext2026,1.42114398,-0.01506334,,
2021-10-29,factor_pit_ext2026,1.41961424,-0.01612354,,
2021-11-01,factor_pit_ext2026,1.42287434,-0.01386410,,
2021-11-02,factor_pit_ext2026,1.42462928,-0.01264782,,
2021-11-03,factor_pit_ext2026,1.42122096,-0.01500999,,
2021-11-04,factor_pit_ext2026,1.43143207,-0.00793309,,
2021-11-05,factor_pit_ext2026,1.43913416,-0.00259509,,
2021-11-08,factor_pit_ext2026,1.44070081,-0.00150931,,
2021-11-09,factor_pit_ext2026,1.44140030,-0.00102452,,
2021-11-10,factor_pit_ext2026,1.44457749,0.00000000,,
2021-11-11,factor_pit_ext2026,1.44823940,0.00000000,,
2021-11-12,factor_pit_ext2026,1.45111356,0.00000000,,
2021-11-15,factor_pit_ext2026,1.45040306,-0.00048962,,
2021-11-16,factor_pit_ext2026,1.44929201,-0.00125527,,
2021-11-17,factor_pit_ext2026,1.45133998,0.00000000,,
2021-11-18,factor_pit_ext2026,1.45113374,-0.00014210,,
2021-11-19,factor_pit_ext2026,1.44934471,-0.00137478,,
2021-11-22,factor_pit_ext2026,1.43894441,-0.00854078,,
2021-11-23,factor_pit_ext2026,1.43327660,-0.01244600,,
2021-11-24,factor_pit_ext2026,1.43498881,-0.01126626,,
2021-11-26,factor_pit_ext2026,1.42591060,-0.01752131,,
2021-11-29,factor_pit_ext2026,1.43136567,-0.01376267,,
2021-11-30,factor_pit_ext2026,1.42541389,-0.01786356,,
2021-12-01,factor_pit_ext2026,1.42747116,-0.01644606,,
2021-12-02,factor_pit_ext2026,1.42278002,-0.01967834,,
2021-12-03,factor_pit_ext2026,1.42418744,-0.01870860,,
2021-12-06,factor_pit_ext2026,1.42578532,-0.01760763,,
2021-12-07,factor_pit_ext2026,1.43726423,-0.00969845,,
2021-12-08,factor_pit_ext2026,1.43777387,-0.00934730,,
2021-12-09,factor_pit_ext2026,1.43434150,-0.01171226,,
2021-12-10,factor_pit_ext2026,1.43761991,-0.00945338,,
2021-12-13,factor_pit_ext2026,1.43614025,-0.01047290,,
2021-12-14,factor_pit_ext2026,1.42746996,-0.01644688,,
2021-12-15,factor_pit_ext2026,1.43302607,-0.01261863,,
2021-12-16,factor_pit_ext2026,1.43591643,-0.01062711,,
2021-12-17,factor_pit_ext2026,1.43307998,-0.01258148,,
2021-12-20,factor_pit_ext2026,1.42611386,-0.01738126,,
2021-12-21,factor_pit_ext2026,1.43183388,-0.01344007,,
2021-12-22,factor_pit_ext2026,1.43928083,-0.00830898,,
2021-12-23,factor_pit_ext2026,1.44200602,-0.00643127,,
2021-12-29,factor_pit_ext2026,1.44439044,-0.00478836,,
2021-12-30,factor_pit_ext2026,1.44668378,-0.00320821,,
2021-12-31,factor_pit_ext2026,1.44790187,-0.00236892,,
2022-01-04,factor_pit_ext2026,1.44449407,-0.00471696,,
2022-01-05,factor_pit_ext2026,1.43833322,-0.00896190,,
2022-01-06,factor_pit_ext2026,1.42926313,-0.01521136,,
2022-01-07,factor_pit_ext2026,1.42886157,-0.01548804,,
2022-01-10,factor_pit_ext2026,1.42713531,-0.01667747,,
2022-01-11,factor_pit_ext2026,1.43632846,-0.01034322,,
2022-01-12,factor_pit_ext2026,1.43879690,-0.00864241,,
2022-01-13,factor_pit_ext2026,1.43360786,-0.01221776,,
2022-01-14,factor_pit_ext2026,1.43068653,-0.01423061,,
2022-01-18,factor_pit_ext2026,1.42637690,-0.01720003,,
2022-01-19,factor_pit_ext2026,1.42971891,-0.01489732,,
2022-01-20,factor_pit_ext2026,1.42821981,-0.01593022,,
2022-01-21,factor_pit_ext2026,1.42082397,-0.02102610,,
2022-01-24,factor_pit_ext2026,1.41669924,-0.02386811,,
2022-01-25,factor_pit_ext2026,1.41619240,-0.02421733,,
2022-01-26,factor_pit_ext2026,1.41355444,-0.02603494,,
2022-01-27,factor_pit_ext2026,1.40804829,-0.02982877,,
2022-01-28,factor_pit_ext2026,1.40979536,-0.02862501,,
2022-01-31,factor_pit_ext2026,1.41951102,-0.02193074,,
2022-02-01,factor_pit_ext2026,1.42174773,-0.02038961,,
2022-02-02,factor_pit_ext2026,1.42597957,-0.01747379,,
2022-02-03,factor_pit_ext2026,1.41809908,-0.02290360,,
2022-02-04,factor_pit_ext2026,1.41874493,-0.02245859,,
2022-02-07,factor_pit_ext2026,1.42394413,-0.01887625,,
2022-02-08,factor_pit_ext2026,1.42776394,-0.01624433,,
2022-02-09,factor_pit_ext2026,1.43769943,-0.00939859,,
2022-02-10,factor_pit_ext2026,1.42851971,-0.01572359,,
2022-02-11,factor_pit_ext2026,1.43404254,-0.01191826,,
2022-02-14,factor_pit_ext2026,1.43469684,-0.01146743,,
2022-02-15,factor_pit_ext2026,1.43499726,-0.01126043,,
2022-02-16,factor_pit_ext2026,1.44086191,-0.00721958,,
2022-02-17,factor_pit_ext2026,1.44333940,-0.00551255,,
2022-02-18,factor_pit_ext2026,1.43856048,-0.00880531,,
2022-02-22,factor_pit_ext2026,1.43703034,-0.00985961,,
2022-02-23,factor_pit_ext2026,1.43452969,-0.01158260,,
2022-02-24,factor_pit_ext2026,1.43343953,-0.01233374,,
2022-02-25,factor_pit_ext2026,1.44058445,-0.00741076,,
2022-02-28,factor_pit_ext2026,1.44770789,-0.00250258,,
2022-03-01,factor_pit_ext2026,1.45506562,0.00000000,,
2022-03-02,factor_pit_ext2026,1.45663646,0.00000000,,
2022-03-03,factor_pit_ext2026,1.45536904,-0.00087010,,
2022-03-04,factor_pit_ext2026,1.45681020,0.00000000,,
2022-03-07,factor_pit_ext2026,1.45592859,-0.00060517,,
2022-03-08,factor_pit_ext2026,1.46356709,0.00000000,,
2022-03-09,factor_pit_ext2026,1.46223793,-0.00090817,,
2022-03-10,factor_pit_ext2026,1.45890509,-0.00318537,,
2022-03-11,factor_pit_ext2026,1.45442056,-0.00624948,,
2022-03-14,factor_pit_ext2026,1.44375963,-0.01353369,,
2022-03-15,factor_pit_ext2026,1.44296874,-0.01407407,,
2022-03-16,factor_pit_ext2026,1.45475911,-0.00601816,,
2022-03-17,factor_pit_ext2026,1.46002346,-0.00242123,,
2022-03-18,factor_pit_ext2026,1.46146702,-0.00143490,,
2022-03-21,factor_pit_ext2026,1.46485930,0.00000000,,
2022-03-22,factor_pit_ext2026,1.46563171,0.00000000,,
2022-03-23,factor_pit_ext2026,1.46824565,0.00000000,,
2022-03-24,factor_pit_ext2026,1.47629525,0.00000000,,
2022-03-25,factor_pit_ext2026,1.47538026,-0.00061978,,
2022-03-28,factor_pit_ext2026,1.47168729,-0.00312130,,
2022-03-29,factor_pit_ext2026,1.47918044,0.00000000,,
2022-03-30,factor_pit_ext2026,1.47947956,0.00000000,,
2022-03-31,factor_pit_ext2026,1.47645718,-0.00204287,,
2022-04-01,factor_pit_ext2026,1.47107842,-0.00567844,,
2022-04-04,factor_pit_ext2026,1.47817236,-0.00088356,,
2022-04-05,factor_pit_ext2026,1.47089600,-0.00580175,,
2022-04-06,factor_pit_ext2026,1.46526950,-0.00960477,,
2022-04-07,factor_pit_ext2026,1.46704575,-0.00840418,,
2022-04-08,factor_pit_ext2026,1.47241274,-0.00477656,,
