date;value
2023-01-13;17868,96979650
2023-01-17;17808,64699959
2023-01-18;17728,72972435
2023-01-19;17840,06895649
2023-01-20;17865,95963640
2023-01-23;17968,14712504
2023-01-24;18012,01577131
2023-01-25;18041,31283294
2023-01-26;17987,14482481
2023-01-27;17999,63347474
2023-01-30;17929,13894244
2023-01-31;18005,96435124
2023-02-01;18198,20773171
2023-02-02;18078,70059724
2023-02-03;17834,84033927
2023-02-06;17817,41317817
2023-02-07;17863,73650055
2023-02-08;17864,59011137
2023-02-09;17765,42557763
2023-02-10;17762,61514397
2023-02-13;17756,36342024
2023-02-14;17752,87235682
2023-02-15;17697,89258426
2023-02-16;17671,34883157
2023-02-17;17645,80621054
2023-02-21;17519,65075006
2023-02-22;17466,83801821
2023-02-23;17484,49869713
2023-02-24;17377,42756772
2023-02-27;17427,52795254
2023-02-28;17451,16985271
2023-03-01;17511,70887862
2023-03-02;17542,45889441
2023-03-03;17665,85659226
2023-03-06;17667,64239680
2023-03-07;17557,77031802
2023-03-08;17569,91943220
2023-03-09;17577,71473501
2023-03-10;17589,44911183
2023-03-13;17651,88986457
2023-03-14;17689,98942266
2023-03-15;17694,79835841
2023-03-16;17790,69034596
2023-03-17;17912,74095940
2023-03-20;17913,83995274
2023-03-21;17879,89814514
2023-03-22;17951,00359415
2023-03-23;18031,60453166
2023-03-24;17955,80913959
2023-03-27;17914,38636653
2023-03-28;17937,31723747
2023-03-29;17974,32232858
2023-03-30;18059,62208052
2023-03-31;18074,56699355
2023-04-03;18121,80536750
2023-04-04;18183,93870789
2023-04-05;18153,90017039
2023-04-06;18136,47974129
2023-04-11;18131,66972233
2023-04-12;18146,38900379
2023-04-13;18252,02006663
2023-04-14;18173,32349285
2023-04-17;18171,33041013
2023-04-18;18195,22749989
2023-04-19;18154,64989396
2023-04-20;18162,92044219
2023-04-21;18109,87289961
2023-04-24;18111,59546856
2023-04-25;18095,58265680
2023-04-26;18063,45183949
2023-04-27;18106,91078369
2023-04-28;18139,21783259
2023-05-02;18182,33300419
2023-05-03;18212,67180321
2023-05-04;18207,04749687
2023-05-05;18192,42460611
2023-05-09;18224,67450119
2023-05-10;18242,23612322
2023-05-11;18212,03892346
2023-05-12;18204,88779993
2023-05-15;18230,04209973
2023-05-16;18166,55042521
2023-05-17;18173,48826112
2023-05-18;18183,75652117
2023-05-19;18231,92592318
2023-05-22;18243,48653332
2023-05-23;18207,45190125
2023-05-24;18117,38160205
2023-05-25;18150,95845290
2023-05-26;18259,66684408
2023-05-30;18282,66184003
2023-05-31;18245,13837189
2023-06-01;18310,99444078
2023-06-02;18237,49966074
2023-06-05;18304,08251421
2023-06-06;18315,99709770
2023-06-07;18156,25747971
2023-06-08;18291,64504022
2023-06-09;18272,70614508
2023-06-12;18331,62180506
2023-06-13;18281,37182264
2023-06-14;18304,88304627
2023-06-15;18393,16837349
2023-06-16;18363,88184794
2023-06-20;18225,35609358
2023-06-21;18185,26202198
2023-06-22;18092,56459222
2023-06-23;18079,98142318
2023-06-26;18084,23261039
2023-06-27;18079,15481021
2023-06-28;18101,06165412
2023-06-29;18111,19026239
2023-06-30;18219,15256280
2023-07-03;18236,34379267
2023-07-05;18183,29881469
2023-07-06;18110,11670768
2023-07-07;18150,42272005
2023-07-10;18159,53929353
2023-07-11;18192,97500839
2023-07-12;18344,90850689
2023-07-13;18369,26789912
2023-07-14;18349,59490993
2023-07-17;18382,54744244
2023-07-18;18507,69954832
2023-07-19;18569,84528712
2023-07-20;18491,66816460
2023-07-21;18466,13869516
2023-07-24;18444,87275473
2023-07-25;18505,64227681
2023-07-26;18504,44964160
2023-07-27;18418,81745649
2023-07-28;18503,34501224
2023-07-31;18524,42239878
2023-08-01;18463,08320831
2023-08-02;18358,94858079
2023-08-03;18335,17425013
2023-08-04;18343,14965228
2023-08-07;18317,06432650
2023-08-08;18252,44413084
2023-08-09;18203,61993517
2023-08-10;18221,34763196
2023-08-11;18182,85482104
2023-08-14;18200,72776711
2023-08-15;18135,93009442
2023-08-16;18068,47004833
2023-08-17;18018,21697517
2023-08-18;18002,52523948
2023-08-21;18057,50310727
2023-08-22;18087,92150587
2023-08-23;18213,70262657
2023-08-24;18175,82932451
2023-08-25;18186,66540605
2023-08-29;18372,78249730
2023-08-30;18403,29281622
2023-08-31;18418,88168005
2023-09-01;18442,27921893
2023-09-05;18411,54108755
2023-09-06;18359,09906997
2023-09-07;18341,58942275
2023-09-08;18358,96702665
2023-09-11;18372,14174636
2023-09-12;18329,78995111
2023-09-13;18321,99180249
2023-09-14;18376,58315969
2023-09-15;18372,24410808
2023-09-18;18399,76956580
2023-09-19;18379,78912184
2023-09-20;18374,52635295
2023-09-21;18280,19718409
2023-09-22;18307,28489185
2023-09-25;18276,84543400
2023-09-26;18195,02506733
2023-09-27;18138,39701858
2023-09-28;18129,27343503
2023-09-29;18095,58482746
2023-10-02;18060,11296189
2023-10-03;17985,74003461
2023-10-04;17993,59525746
2023-10-05;17989,31161695
2023-10-06;18055,63830142
2023-10-09;18166,26099061
2023-10-10;18205,63410768
2023-10-11;18239,11239995
2023-10-12;18255,43157582
2023-10-13;18368,86149822
2023-10-16;18375,78969792
2023-10-17;18378,76644400
2023-10-18;18413,11621459
2023-10-19;18445,38888072
2023-10-20;18379,05391309
2023-10-23;18349,35269628
2023-10-24;18377,45763423
2023-10-25;18373,88295493
2023-10-26;18320,36227854
2023-10-27;18372,48052857
2023-10-30;18367,47629930
2023-10-31;18370,13166520
2023-11-01;18411,24675859
2023-11-02;18513,92849195
2023-11-03;18549,41160191
2023-11-06;18515,08717762
2023-11-07;18538,74535967
2023-11-08;18496,18562738
2023-11-09;18531,57990880
2023-11-10;18526,28711903
2023-11-13;18558,85235804
2023-11-14;18651,61113685
2023-11-15;18663,49000025
2023-11-16;18718,33758556
2023-11-17;18733,15202753
2023-11-20;18753,75624010
2023-11-21;18783,45620775
2023-11-22;18801,23235661
2023-11-24;18798,04037563
2023-11-27;18831,33745910
2023-11-28;18891,87484041
2023-11-29;18903,11101440
2023-11-30;18891,21782517
2023-12-01;19002,64770852
2023-12-04;18865,66738896
2023-12-05;18869,48891120
2023-12-06;18881,49370704
2023-12-07;18919,67450774
2023-12-08;18884,38275262
2023-12-11;18855,74923340
2023-12-12;18875,07902227
2023-12-13;19020,36606101
2023-12-14;19045,19214049
2023-12-15;19022,86682220
2023-12-18;19067,73558795
2023-12-19;19103,53300649
2023-12-20;19076,44209565
2023-12-21;19118,44082169
2023-12-22;19138,86380427
2023-12-27;19217,03132094
2023-12-28;19207,92225541
2023-12-29;19195,39189647
2024-01-02;19133,57814351
2024-01-03;19017,71014967
2024-01-04;19010,76940775
2024-01-05;18987,68240678
2024-01-08;18981,87737817
2024-01-09;19015,65777168
2024-01-10;19024,93397213
2024-01-11;19036,41221695
2024-01-12;19137,91294127
2024-01-16;19086,20703403
2024-01-17;18952,40646663
2024-01-18;19069,02877969
2024-01-19;19162,39095725
2024-01-22;19175,57628693
2024-01-23;19214,45313002
2024-01-24;19189,80882587
2024-01-25;19238,04787040
2024-01-26;19216,40946003
2024-01-29;19296,00591830
2024-01-30;19319,44824861
2024-01-31;19237,26424144
2024-02-01;19326,89591561
2024-02-02;19339,81733645
2024-02-05;19322,41102027
2024-02-06;19354,92744557
2024-02-07;19386,08638325
2024-02-08;19392,52080417
2024-02-09;19400,21148047
2024-02-12;19404,91304567
2024-02-13;19208,69655155
2024-02-14;19250,15807638
2024-02-15;19326,38843922
2024-02-16;19358,55333295
2024-02-20;19333,10417012
2024-02-21;19321,85274128
2024-02-22;19451,54171308
2024-02-23;19498,32478549
2024-02-26;19477,95901893
2024-02-27;19464,19343970
2024-02-28;19476,33859466
2024-02-29;19538,88811476
2024-03-01;19756,43567987
2024-03-04;19878,36859503
2024-03-05;19826,20934210
2024-03-06;19930,93487805
2024-03-07;20034,65501618
2024-03-08;20047,96851783
2024-03-11;20037,20382444
2024-03-12;20047,61673028
2024-03-13;20081,77811218
2024-03-14;20045,34417116
2024-03-15;19961,98410545
2024-03-18;20021,09304732
2024-03-19;20032,25934103
2024-03-20;20166,56020280
2024-03-21;20246,54995711
2024-03-22;20183,91613168
2024-03-25;20173,82814748
2024-03-26;20204,92613058
2024-03-27;20272,56297363
2024-03-28;20386,81002043
2024-04-02;20557,60055266
2024-04-03;20645,64066600
2024-04-04;20567,32653184
2024-04-05;20710,17559126
2024-04-08;20770,14589697
2024-04-09;20800,03854876
2024-04-10;20700,64789577
2024-04-11;20924,91698182
2024-04-12;20786,32495275
2024-04-15;20888,48101850
2024-04-16;20836,16127655
2024-04-17;20713,85807476
2024-04-18;20730,55305898
2024-04-19;20688,72078042
2024-04-22;20517,53059339
2024-04-23;20561,02246950
2024-04-24;20563,90569066
2024-04-25;20545,66735019
2024-04-26;20678,21188950
2024-04-29;20655,97804930
2024-04-30;20416,14202501
2024-05-01;20433,25253180
2024-05-02;20456,53574684
2024-05-03;20554,26907617
2024-05-07;20678,05122672
2024-05-08;20674,81688320
2024-05-09;20801,01380320
2024-05-10;20876,77063322
2024-05-13;20798,59263611
2024-05-14;20871,29354470
2024-05-15;21034,60973165
2024-05-16;21021,29509889
2024-05-17;21106,82011950
2024-05-20;21184,53921833
2024-05-21;21160,54701281
2024-05-22;21022,70168397
2024-05-23;20860,30487442
2024-05-24;20870,90882109
2024-05-28;20940,46615478
2024-05-29;20842,26439598
2024-05-30;20795,26665335
2024-05-31;20739,38072526
2024-06-03;20836,26786228
2024-06-04;20752,89282889
2024-06-05;20974,80547148
2024-06-06;21055,83718975
2024-06-07;20817,90428364
2024-06-10;20873,13255066
2024-06-11;20914,98858071
2024-06-12;21036,36261921
2024-06-13;20974,69521694
2024-06-14;21102,02280356
2024-06-17;21110,76421831
2024-06-18;21199,84121370
2024-06-20;21309,15020079
2024-06-21;21163,47609270
2024-06-24;21155,11285114
2024-06-25;21140,96522193
2024-06-26;21083,48575841
2024-06-27;21170,40040842
2024-06-28;21212,81001812
2024-07-01;21210,02371468
2024-07-02;21216,18386108
2024-07-03;21344,46756878
2024-07-05;21465,56788049
2024-07-08;21394,68555228
2024-07-09;21423,16860298
2024-07-10;21491,47540581
2024-07-11;21544,53159865
2024-07-12;21583,76149599
2024-07-15;21620,15088833
2024-07-16;21772,05622762
2024-07-17;21578,22619373
2024-07-18;21489,82847337
2024-07-19;21290,28884552
2024-07-22;21370,88135767
2024-07-23;21448,16008849
2024-07-24;21195,46188332
2024-07-25;21045,38464235
2024-07-26;21174,79665822
2024-07-29;21163,13664261
2024-07-30;21190,67390777
2024-07-31;21530,27010611
2024-08-01;21370,09906672
2024-08-02;21055,91404841
2024-08-05;20804,69382234
2024-08-06;20860,87804678
2024-08-07;20928,00539561
2024-08-08;21063,01564469
2024-08-09;21104,48264001
2024-08-12;21238,31981188
2024-08-13;21342,79793364
2024-08-14;21367,35479917
2024-08-15;21540,06618866
2024-08-16;21668,83417345
2024-08-19;21716,28580754
2024-08-20;21717,47895749
2024-08-21;21724,25345365
2024-08-22;21588,12803316
2024-08-23;21674,36274260
2024-08-27;21670,12005912
2024-08-28;21589,69057879
2024-08-29;21685,30487346
2024-08-30;21645,11545837
2024-09-03;21511,90154968
2024-09-04;21412,45683468
2024-09-05;21406,50622325
2024-09-06;21216,60560968
2024-09-09;21371,18545622
2024-09-10;21437,90943091
2024-09-11;21464,97371254
2024-09-12;21723,41924484
2024-09-13;21851,59465977
2024-09-16;21797,34382626
2024-09-17;21830,94354588
2024-09-18;21700,47325212
2024-09-19;21943,43967168
2024-09-20;21958,97021968
2024-09-23;21970,28427805
2024-09-24;22076,62081699
2024-09-25;22096,77147928
2024-09-26;22151,20722207
2024-09-27;22113,51504086
2024-09-30;22029,78706217
2024-10-01;22083,41294019
2024-10-02;22116,36142466
2024-10-03;22150,94904135
2024-10-04;22178,82735471
2024-10-07;22152,04562421
2024-10-08;22144,61625371
2024-10-09;22163,73411089
2024-10-10;22231,41469720
2024-10-11;22334,09120671
2024-10-14;22388,12693503
2024-10-15;22325,37245179
2024-10-16;22387,07461187
2024-10-17;22465,23083009
2024-10-18;22557,59201357
2024-10-21;22566,12599352
2024-10-22;22650,83441326
2024-10-23;22490,20077607
2024-10-24;22559,94840061
2024-10-25;22611,87678446
2024-10-28;22606,03947104
2024-10-29;22735,52013122
2024-10-30;22729,18145391
2024-10-31;22472,74083224
2024-11-01;22466,65449688
2024-11-04;22459,38924390
2024-11-05;22510,70260623
2024-11-06;22454,09254314
2024-11-07;22608,39779344
2024-11-08;22582,41675325
2024-11-11;22452,23771293
2024-11-12;22409,76158181
2024-11-13;22352,62206298
2024-11-14;22330,82717650
2024-11-15;22238,10434030
2024-11-18;22371,24018954
2024-11-19;22436,54656743
2024-11-20;22461,75490905
2024-11-21;22582,57905768
2024-11-22;22700,69517322
2024-11-25;22525,94983450
2024-11-26;22552,35634403
2024-11-27;22500,09597696
2024-11-29;22596,29320009
2024-12-02;22586,82825729
2024-12-03;22613,06756086
2024-12-04;22693,26166433
2024-12-05;22623,43721119
2024-12-06;22642,30577478
2024-12-09;22678,46768841
2024-12-10;22730,42085371
2024-12-11;22861,32370361
2024-12-12;22743,82902535
2024-12-13;22670,06721349
2024-12-16;22705,56986864
2024-12-17;22648,99433987
2024-12-18;22409,59940189
2024-12-19;22373,17324811
2024-12-20;22507,52063119
2024-12-23;22509,79953720
2024-12-24;22578,19952062
2024-12-27;22532,51365677
2024-12-30;22457,59021626
2024-12-31;22488,59703805
2025-01-02;22619,02217177
2025-01-03;22600,63711947
2025-01-06;22648,48087634
2025-01-07;22613,29468478
2025-01-08;22665,93579062
2025-01-10;22670,98624132
2025-01-13;22585,05564174
2025-01-14;22640,69932122
2025-01-15;22774,07281246
2025-01-16;22814,15046318
2025-01-17;22862,79257505
2025-01-21;22961,64718079
2025-01-22;23077,82062957
2025-01-23;23070,30707960
2025-01-24;23067,42592996
2025-01-27;22829,61196818
2025-01-28;22971,86221494
2025-01-29;22941,60458414
2025-01-30;23044,07431896
2025-01-31;23079,98236084
2025-02-03;23031,05100106
2025-02-04;23165,83644873
2025-02-05;23254,96129794
2025-02-06;23362,37100132
2025-02-07;23313,63974544
2025-02-10;23524,32708404
2025-02-11;23488,52617124
2025-02-12;23446,77113402
2025-02-13;23597,69106623
2025-02-14;23498,22626501
2025-02-18;23658,83368884
2025-02-19;23678,53418918
2025-02-20;23599,38233225
2025-02-21;23457,17041700
2025-02-24;23351,18947902
2025-02-25;23101,14692773
2025-02-26;23240,43344950
2025-02-27;22957,92554609
2025-02-28;22915,36359085
2025-03-03;22886,37287033
2025-03-04;22685,70289888
2025-03-05;22701,64361541
2025-03-06;22661,61302067
2025-03-07;22546,35580693
2025-03-10;22355,29135713
2025-03-11;22291,68602336
2025-03-12;22400,31177961
2025-03-13;22400,71929399
2025-03-14;22585,84616048
2025-03-17;22656,50693258
2025-03-18;22679,12388066
2025-03-19;22788,93758655
2025-03-20;22771,63196839
2025-03-21;22716,81445547
2025-03-24;22842,47699238
2025-03-25;22880,85375452
2025-03-26;22812,19454721
2025-03-27;22811,76369990
2025-03-28;22689,16926952
2025-03-31;22733,08533990
2025-04-01;22830,20732868
2025-04-02;22855,52020921
2025-04-03;22257,90680154
2025-04-04;21622,09880129
2025-04-07;21321,90540438
2025-04-08;21593,45557575
2025-04-09;21712,21355935
2025-04-10;22119,70582227
2025-04-11;22239,03820995
2025-04-14;22410,01951156
2025-04-15;22463,94875455
2025-04-16;22550,65920621
2025-04-17;22408,81609008
2025-04-22;22443,67837431
2025-04-23;22592,71429257
2025-04-24;22811,70494347
2025-04-25;22811,65671655
2025-04-28;22877,20982373
2025-04-29;22868,62771513
2025-04-30;22848,08114478
2025-05-01;22954,22325641
2025-05-02;23032,13866892
2025-05-06;23601,68572101
2025-05-07;23443,69068242
2025-05-08;23288,72111129
2025-05-09;23358,34887441
2025-05-12;23239,08072153
2025-05-13;23363,13313358
2025-05-14;23143,46950218
2025-05-15;23323,60740407
2025-05-16;23225,99334540
2025-05-19;23340,55746225
2025-05-20;23543,83442079
2025-05-21;23560,88636029
2025-05-22;23424,16660004
2025-05-23;23595,61655828
2025-05-27;23519,18754006
2025-05-28;23491,16570402
2025-05-29;23556,92134748
2025-05-30;23485,37206713
2025-06-02;23774,64922639
2025-06-03;23791,38869917
2025-06-04;23836,74824159
2025-06-05;23800,39392580
2025-06-06;23755,83725599
2025-06-09;23793,64252381
2025-06-10;23822,89013940
2025-06-11;23864,46522528
2025-06-12;23947,25743841
2025-06-13;23985,49803986
2025-06-16;23946,74211815
2025-06-17;23928,42755329
2025-06-18;23909,36183947
2025-06-20;23875,85721895
2025-06-23;23916,37912132
2025-06-24;23885,59557645
2025-06-25;23922,20125513
2025-06-26;23929,18848331
2025-06-27;23853,79115813
2025-06-30;23953,56489380
2025-07-01;23989,02687125
2025-07-02;24167,38322595
2025-07-03;24257,71677967
2025-07-07;24172,26004270
2025-07-08;24166,77946033
2025-07-09;24254,26231415
2025-07-10;24280,62947300
2025-07-11;24308,47794228
2025-07-14;24303,34385355
2025-07-15;24364,44894828
2025-07-16;24352,42664264
2025-07-17;24492,37260395
2025-07-18;24504,35685249
2025-07-21;24621,58705270
2025-07-22;24582,91560156
2025-07-23;24570,64651207
2025-07-24;24613,78475739
2025-07-25;24605,92691032
2025-07-28;24637,39210822
2025-07-29;24662,42714667
2025-07-30;24593,25413454
2025-07-31;24593,02378930
2025-08-01;24418,74014071
2025-08-04;24683,30665966
2025-08-05;24605,34549593
2025-08-06;24710,12443125
2025-08-07;24751,82230674
2025-08-08;24852,80777881
2025-08-11;24723,33699989
2025-08-12;24846,17302347
2025-08-13;24870,62695486
2025-08-14;24818,63563829
2025-08-15;24760,32095751
2025-08-18;24778,68405459
2025-08-19;24597,60651543
2025-08-20;24588,93454995
2025-08-21;24551,90378017
2025-08-22;24767,77406676
2025-08-26;24795,07344339
2025-08-27;24881,26048236
2025-08-28;24990,21711088
2025-08-29;24902,69019908
2025-09-02;24961,43588663
2025-09-03;25089,11340812
2025-09-04;25138,43581671
2025-09-05;25202,95107622
2025-09-08;25379,23648960
2025-09-09;25376,99828517
2025-09-10;25577,28335385
2025-09-11;25631,09193469
2025-09-12;25642,06606648
2025-09-15;25804,64076942
2025-09-16;25761,54774374
2025-09-17;25668,75534662
2025-09-18;25865,68765333
2025-09-19;26050,40936575
2025-09-22;26324,04745083
2025-09-23;26285,90526175
2025-09-24;26157,07580717
2025-09-25;26176,27520591
2025-09-26;26234,75738798
2025-09-29;26429,05927421
2025-09-30;26525,62924178
2025-10-01;26654,01219693
2025-10-02;26680,23611800
2025-10-03;26733,96787941
2025-10-06;26908,87097059
2025-10-07;26910,81238570
2025-10-08;27122,74431849
2025-10-09;27001,09390435
2025-10-10;26841,93602567
2025-10-13;27125,01165386
2025-10-14;27134,87588805
2025-10-15;27307,00597030
2025-10-16;27476,71460568
2025-10-17;27304,85674280
2025-10-20;27688,99544925
2025-10-21;27218,14347448
2025-10-22;27155,32744764
2025-10-23;27261,33658991
2025-10-24;28872,49853393
2025-10-27;27243,78972704
2025-10-28;27267,62608967
2025-10-29;27297,55548479
2025-10-30;27386,73221044
2025-10-31;27343,24010360
2025-11-03;27375,79367635
2025-11-04;27124,42344193
2025-11-05;27225,62849494
2025-11-06;27072,76260636
2025-11-07;27048,48473095
2025-11-10;27429,10554787
2025-11-11;27442,83113215
2025-11-12;27608,19769435
2025-11-13;27380,02826671
2025-11-14;27263,28489766
2025-11-17;27083,05719354
2025-11-18;27016,31675610
2025-11-19;27072,06435020
2025-11-20;26950,23125448
2025-11-21;26900,72454699
2025-11-24;27173,78719111
2025-11-25;27185,54708396
2025-11-26;27339,43780238
2025-11-28;27479,02342418
2025-12-01;27517,96064294
2025-12-02;27564,86040920
2025-12-03;27534,14681319
2025-12-04;27576,35288379
2025-12-05;27651,95630870
2025-12-08;27680,38878003
2025-12-09;27757,44678742
2025-12-10;27806,61821061
2025-12-11;27834,95954728
2025-12-12;27624,10755629
2025-12-15;27561,43610519
2025-12-16;27511,92839082
2025-12-17;27374,93131130
2025-12-18;27549,46193677
2025-12-19;27763,08196079
2025-12-22;27979,71521043
2025-12-23;28135,98035306
2025-12-24;28121,09205132
2025-12-29;27843,14713984
2025-12-30;27852,51543824
2025-12-31;27708,00529577
2026-01-02;27727,52511876
2026-01-05;28001,29212423
2026-01-06;28222,51141349
2026-01-07;28172,94858636
2026-01-08;28073,00779015
2026-01-09;28299,42448979
2026-01-12;28476,99357890
2026-01-13;28455,48193838
2026-01-14;28389,25170483
2026-01-15;28465,88161586
2026-01-16;28421,72432602
2026-01-20;28386,64217624
2026-01-21;28629,63800309
2026-01-22;28885,91886404
2026-01-23;28967,64432717
2026-01-26;29137,76531031
2026-01-27;29475,21044709
2026-01-28;29871,57396057
2026-01-29;29706,31872517
2026-01-30;28621,09161066
2026-02-02;28432,71976890
2026-02-03;28617,61860492
2026-02-04;28300,35240808
2026-02-05;27895,82808118
2026-02-06;28581,87347157
2026-02-09;28988,07122420
2026-02-10;28860,02725323
2026-02-11;28977,32642862
2026-02-12;28373,90665729
2026-02-13;28589,67973564
2026-02-17;28355,36285032
2026-02-18;28673,66793201
2026-02-19;28650,05643950
2026-02-20;28862,52358040
2026-02-23;28872,87094613
2026-02-24;28903,90332755
2026-02-25;29128,84816613
2026-02-26;29039,36150286
2026-02-27;28982,85524957
2026-03-02;29143,90251356
2026-03-03;28611,53708199
2026-03-04;28820,34978240
2026-03-05;28704,25921462
2026-03-09;28699,59172439
2026-03-10;28858,05167570
2026-03-11;28827,80166849
2026-03-12;28539,86691519
2026-03-13;28393,00919058
2026-03-16;28475,62063098
2026-03-17;28496,70567327
2026-03-18;28151,94613096
2026-03-19;27767,28468255
2026-03-20;27394,89179468
2026-03-23;27305,95018923
2026-03-24;27279,14186998
2026-03-25;27553,09505795
2026-03-26;27064,64690071
2026-03-27;27156,27200384
2026-03-30;27093,11542090
2026-03-31;27603,37789792
2026-04-01;27904,50614626
2026-04-02;27822,27205506
2026-04-07;27851,69013866
2026-04-08;28209,84639091
2026-04-09;28301,11143437
2026-04-10;28330,05243525
2026-04-13;28368,99459256
2026-04-14;28678,57114602
2026-04-15;28707,61491991
2026-04-16;28813,50146668
2026-04-17;29088,67572191
2026-04-20;28996,08447327
2026-04-21;28794,86851079
2026-04-22;28987,69631499
2026-04-23;28894,71627099
2026-04-24;29014,45736763
2026-04-27;28950,42956983
2026-04-28;28740,65138960
2026-04-29;28708,50662634
2026-04-30;28839,71852014
2026-05-01;28971,20053379
2026-05-05;29154,46525118
2026-05-06;29701,00548019
2026-05-07;29693,32913477
2026-05-08;30104,77472594
2026-05-11;30287,36403480
2026-05-12;30077,21554469
2026-05-13;30194,14110731
2026-05-14;30387,10717531
2026-05-15;30019,63218136
2026-05-18;29866,21818150
2026-05-19;29666,09464133
2026-05-20;30048,55534430
2026-05-21;30146,24000157
2026-05-22;30264,26174432
2026-05-26;30598,94208296
2026-05-27;30472,72521463
2026-05-28;30714,83368721
2026-05-29;31064,05861551
2026-06-01;31289,41386018
2026-06-02;31376,08654415
2026-06-03;31242,47171776
2026-06-04;31257,82021569
2026-06-05;30667,03459112
2026-06-08;30736,03700407
2026-06-09;30430,42327560
2026-06-10;30026,07891170
2026-06-11;30394,07534719
2026-06-12;30540,23470811
2026-06-15;30959,55346806
2026-06-16;30876,80493756
2026-06-17;30698,93078530
2026-06-18;30826,57250817
2026-06-22;30781,84039955
2026-06-23;30422,49967161
2026-06-24;30222,16245406
2026-06-25;30277,85292457
2026-06-26;30283,28027722
2026-06-29;30273,06686022
2026-06-30;30431,36384082
